,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level_real,risk_level_lbpr,risk_level_lbsp,risk_level_mlp,risk_level_ran,risk_level_gbc,voting
13310,0.1666666666666669,0.5891472868217054,0.4946748243825062,0.6314984709480123,0.0734312416555407,0.4193548387096775,0.2008032128514056,0.8709677419354839,0.4333333333333333,0.0,0.0,0.3543307086614173,0.0,0.4117647058823529,4,4,4,4,4,4,4.0
12940,0.1666666666666669,0.4186046511627906,0.5835032857466577,0.6529051987767585,1.0,0.5161290322580645,0.9216867469879516,0.7258064516129031,0.4333333333333333,0.0,0.0,0.9645669291338582,0.5,0.4705882352941176,3,3,3,3,3,3,3.0
6517,0.0,0.3255813953488372,0.4726943122592341,0.5091743119266056,0.2042723631508677,0.4516129032258065,0.1847389558232931,0.3064516129032258,0.0,0.9999999999999998,0.0,0.2362204724409448,0.5,0.1764705882352941,1,1,1,1,1,1,1.0
15175,0.1666666666666669,0.6589147286821705,0.6920462270564243,0.6987767584097859,0.7329773030707609,0.5161290322580645,0.7479919678714859,0.5806451612903226,0.4333333333333333,0.0,0.0,0.0433070866141732,0.75,0.0588235294117647,3,2,2,3,3,3,3.0
14354,0.1666666666666669,0.0697674418604651,0.3140720598232495,0.7706422018348624,0.356475300400534,0.5483870967741935,0.8744979919678714,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.4015748031496063,1.0,0.0,4,4,4,4,4,4,4.0
9340,0.1666666666666669,0.2945736434108527,0.3149784726943123,0.4525993883792049,0.1522029372496662,0.258064516129032,0.1736947791164658,0.3225806451612903,0.0666666666666666,0.9999999999999998,0.0,0.1496062992125984,0.5,0.0588235294117647,1,1,1,1,1,1,1.0
14845,0.1666666666666669,0.2480620155038759,0.3666440063448901,0.6330275229357799,0.1829105473965287,0.5161290322580645,0.5431726907630522,0.5967741935483871,0.4333333333333333,0.0,0.0,0.7322834645669292,0.25,0.5294117647058824,3,3,4,3,3,3,3.0
13585,0.1666666666666669,0.8372093023255813,0.699524133242692,0.6192660550458716,0.0987983978638184,0.4193548387096775,0.1967871485943775,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0118110236220472,1.0,0.0588235294117647,4,4,4,4,4,4,4.0
13470,0.1666666666666669,0.7286821705426356,0.6188533877181056,0.607033639143731,0.465954606141522,0.5161290322580645,0.7871485943775101,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4,4,4,4,4,4,4.0
19565,0.8333333333333335,0.5426356589147286,0.581010650351235,0.581039755351682,0.2149532710280373,0.5161290322580645,0.7168674698795181,0.4516129032258064,0.0666666666666666,0.2480620155038759,0.0,0.0118110236220472,0.5,0.0588235294117647,1,2,2,1,1,1,1.0
14222,0.1666666666666669,0.8604651162790697,0.7215046453659643,0.6529051987767585,0.1041388518024031,0.4838709677419355,0.2479919678714859,0.7096774193548386,0.4333333333333333,0.0,0.3333333333333333,0.0078740157480314,0.5,0.0,4,4,4,4,4,4,4.0
17945,0.3333333333333335,0.0930232558139534,0.2238839791525039,0.6116207951070337,0.0520694259012016,0.4516129032258065,0.2791164658634538,0.5806451612903226,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0944881889763779,0.5,0.0588235294117647,2,2,2,2,2,2,2.0
8957,0.1666666666666669,0.2015503875968992,0.3072739632902787,0.5382262996941897,0.1522029372496662,0.4838709677419355,0.1767068273092369,0.2258064516129031,0.0666666666666666,0.9999999999999998,0.0,0.3228346456692913,0.5,0.0,1,1,1,1,1,1,1.0
14975,0.1666666666666669,0.7131782945736433,0.758440969861772,0.6697247706422019,0.8010680907877168,0.5483870967741935,0.9568273092369478,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.3228346456692913,1.0,0.0588235294117647,4,4,4,4,4,4,4.0
14944,0.1666666666666669,0.5116279069767442,0.7643326535236801,0.6681957186544343,0.6809078771695594,0.5483870967741935,0.9096385542168676,0.6612903225806451,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.25,0.0588235294117647,4,3,4,3,4,3,3.0
22901,1.0,0.6589147286821705,0.6949920688873782,0.6788990825688074,0.1041388518024031,0.3870967741935485,0.2479919678714859,0.4032258064516129,0.4333333333333333,0.3720930232558138,0.0,0.1771653543307086,1.0,0.1764705882352941,3,3,2,2,2,3,2.0
13298,0.1666666666666669,0.8372093023255813,0.6807160661681396,0.6850152905198778,0.0987983978638184,0.4516129032258065,0.2399598393574297,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.5,0.0588235294117647,4,4,4,4,4,4,4.0
13237,0.1666666666666669,0.7674418604651163,0.6451393609789259,0.6681957186544343,0.0987983978638184,0.4193548387096775,0.2319277108433735,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.75,0.0,3,3,3,4,3,3,3.0
8313,0.1666666666666669,0.0,0.2041694992068887,0.6529051987767585,0.1468624833110814,0.6774193548387095,0.2359437751004016,0.3548387096774194,0.0,0.9999999999999998,0.0,0.1456692913385826,0.5,0.1176470588235294,1,1,1,1,1,1,1.0
13432,0.1666666666666669,0.4883720930232558,0.5239066394742805,0.5749235474006117,0.3457943925233644,0.5161290322580645,0.7279116465863453,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.2834645669291338,0.5,0.2941176470588235,4,4,4,4,4,4,4.0
3940,0.3333333333333335,0.1240310077519379,0.5619759800589168,0.691131498470948,0.308411214953271,0.5483870967741935,0.2640562248995984,0.1451612903225806,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.1968503937007873,0.0,0.1176470588235294,2,2,2,2,2,2,2.0
14234,0.1666666666666669,0.8527131782945736,0.7115341037842737,0.6253822629969419,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0118110236220472,0.5,0.0,4,4,4,4,4,4,4.0
13645,0.1666666666666669,0.7441860465116279,0.6206662134602311,0.6926605504587157,0.2202937249666222,0.4193548387096775,0.8273092369477912,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.0511811023622047,0.75,0.0,3,4,4,3,3,3,3.0
15353,0.1666666666666669,0.6046511627906976,0.5046453659641967,0.6391437308868502,0.5554072096128171,0.5161290322580645,0.92570281124498,0.6774193548387096,0.4333333333333333,0.0,0.0,0.0472440944881889,1.0,0.0,2,3,2,2,2,2,2.0
14713,0.1666666666666669,0.6124031007751938,0.6467255835032858,0.6819571865443426,0.0934579439252336,0.4516129032258065,0.2399598393574297,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.2913385826771653,0.5,0.3529411764705882,4,4,4,4,4,4,4.0
14023,0.1666666666666669,0.5736434108527132,0.6091094493541809,0.6192660550458716,0.089452603471295,0.4516129032258065,0.2399598393574297,0.7258064516129031,0.4333333333333333,0.0,0.0,0.3228346456692913,0.0,0.1764705882352941,4,4,4,4,4,4,4.0
19006,0.8333333333333335,0.6666666666666666,0.7065488329934285,0.617737003058104,0.0934579439252336,0.4838709677419355,0.2008032128514056,0.4354838709677419,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.2047244094488189,0.75,0.1176470588235294,3,3,3,3,2,3,3.0
2950,0.3333333333333335,0.5193798449612403,0.5497394062995694,0.6896024464831805,0.9532710280373832,0.5483870967741935,0.2640562248995984,0.1935483870967741,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0118110236220472,1.0,0.0,1,1,1,1,1,1,1.0
45,0.1666666666666669,0.0,0.2016768638114661,0.6529051987767585,0.1415220293724966,0.7419354838709675,0.2319277108433735,0.4193548387096774,0.1333333333333333,0.9999999999999998,0.0999999999999999,0.0354330708661417,0.5,0.0,1,2,2,1,1,1,1.0
14251,0.1666666666666669,0.5813953488372093,0.4856106956718785,0.4831804281345566,0.0734312416555407,0.4193548387096775,0.2248995983935743,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.3228346456692913,1.0,0.4705882352941176,4,4,4,4,4,4,4.0
21511,0.8333333333333335,0.7751937984496124,0.8193972354407433,0.6896024464831805,0.5554072096128171,0.5161290322580645,0.960843373493976,0.4032258064516129,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.0866141732283464,0.5,0.0,3,3,3,3,2,3,3.0
14370,0.1666666666666669,0.0542635658914728,0.2846136415137095,0.6529051987767585,0.4392523364485981,0.5806451612903225,0.8504016064257028,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.4133858267716535,1.0,0.3529411764705882,4,4,4,4,4,4,4.0
6637,0.0,0.2325581395348837,0.3569000679809653,0.5749235474006117,0.1668891855807743,0.5483870967741935,0.1887550200803213,0.2741935483870968,0.0,0.9999999999999998,0.0,0.1496062992125984,0.5,0.0588235294117647,1,1,1,1,1,1,1.0
12841,0.1666666666666669,0.6356589147286822,0.6736913664174031,0.6941896024464832,1.0,0.5161290322580645,0.9407630522088354,0.7258064516129031,0.4333333333333333,0.0,0.0,0.0669291338582677,1.0,0.0588235294117647,2,2,2,3,3,3,3.0
12977,0.1666666666666669,0.751937984496124,0.631089961477453,0.7110091743119267,0.465954606141522,0.5161290322580645,0.7359437751004015,0.8064516129032259,0.4333333333333333,0.0,0.0,0.389763779527559,0.5,0.2941176470588235,4,4,4,4,4,4,4.0
20950,0.8333333333333335,0.5891472868217054,0.6231588488556538,0.5825688073394496,0.089452603471295,0.4193548387096775,0.2279116465863453,0.4999999999999999,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.421259842519685,0.25,0.1764705882352941,3,2,2,3,3,3,3.0
5282,0.3333333333333335,0.813953488372093,0.6838885112168593,0.6085626911314985,0.240320427236315,0.5483870967741935,0.2640562248995984,0.0967741935483871,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0157480314960629,1.0,0.0,2,2,2,2,1,3,2.0
20180,0.8333333333333335,0.2945736434108527,0.6408338998413777,0.7201834862385321,0.4032042723631507,0.4838709677419355,0.8273092369477912,0.4999999999999999,0.4333333333333333,0.0,0.3666666666666667,0.3661417322834646,0.0,0.5294117647058824,3,3,3,3,3,3,3.0
13239,0.1666666666666669,0.7906976744186046,0.6569227283027419,0.6941896024464832,0.0987983978638184,0.4193548387096775,0.2399598393574297,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.3149606299212598,1.0,0.0588235294117647,4,4,3,4,4,4,4.0
14489,0.1666666666666669,0.5581395348837209,0.5674144572852935,0.6024464831804281,0.0734312416555407,0.5161290322580645,0.2088353413654618,0.6612903225806451,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,1.0,0.0,2,3,2,2,3,2,2.0
5345,0.3333333333333335,0.7751937984496124,0.6512576478585996,0.6926605504587157,0.3511348464619492,0.5483870967741935,0.2640562248995984,0.1935483870967741,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0511811023622047,1.0,0.0588235294117647,2,2,2,2,2,2,2.0
3769,0.3333333333333335,0.2480620155038759,0.600951733514616,0.7629969418960245,0.9532710280373832,0.5483870967741935,0.2640562248995984,0.1774193548387096,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0590551181102362,0.0,0.0,1,2,2,1,1,2,2.0
15667,0.3333333333333335,0.3100775193798449,0.7088148651710855,0.6131498470948012,0.157543391188251,0.5161290322580645,0.4688755020080321,0.7096774193548386,0.0666666666666666,0.3720930232558138,1.0,0.1023622047244094,1.0,0.1764705882352941,3,2,3,3,2,2,2.0
4960,0.3333333333333335,0.6666666666666666,0.5615227736233854,0.6192660550458716,0.2149532710280373,0.5483870967741935,0.2640562248995984,0.0483870967741935,0.0333333333333333,0.9999999999999998,0.0541666666666666,0.0748031496062992,1.0,0.0588235294117647,2,1,1,1,1,2,1.0
11847,0.3333333333333335,0.9069767441860463,0.7604803988216633,0.6529051987767585,0.2510013351134846,0.3870967741935485,0.1576305220883534,0.3387096774193548,0.0333333333333333,0.9999999999999998,0.0,0.0196850393700787,1.0,0.0588235294117647,2,1,1,2,2,1,1.0
18110,0.3333333333333335,0.0465116279069767,0.2277362338545207,0.6238532110091743,0.0360480640854472,0.5161290322580645,0.2128514056224899,0.5161290322580646,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0354330708661417,0.5,0.0588235294117647,2,2,2,2,2,2,2.0
20186,0.8333333333333335,0.2325581395348837,0.5116700657149331,0.6207951070336392,0.1201602136181575,0.5161290322580645,0.3624497991967871,0.5322580645161291,0.4333333333333333,0.0,0.3666666666666667,0.3700787401574803,0.0,0.5294117647058824,3,3,3,3,3,3,3.0
13282,0.1666666666666669,0.6976744186046512,0.5737593473827328,0.7905198776758411,0.0734312416555407,0.4193548387096775,0.2991967871485944,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.25,0.1176470588235294,4,4,4,4,4,4,4.0
22455,1.0,0.813953488372093,0.6816224790392024,0.6345565749235474,0.9212283044058744,0.5161290322580645,0.9216867469879516,0.3870967741935484,0.0666666666666666,0.3720930232558138,0.0,0.1574803149606299,0.0,0.1176470588235294,3,3,3,3,2,1,3.0
13567,0.1666666666666669,0.6976744186046512,0.5900747790618627,0.7370030581039756,0.1148197596795727,0.5161290322580645,0.3895582329317268,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,1.0,0.0588235294117647,3,3,3,3,3,3,3.0
15169,0.1666666666666669,0.6046511627906976,0.6394742805347836,0.6314984709480123,0.130841121495327,0.5161290322580645,0.4016064257028112,0.6129032258064516,0.4333333333333333,0.0,0.0,0.0590551181102362,1.0,0.0588235294117647,2,2,2,2,3,2,2.0
8806,0.1666666666666669,0.0,0.2057557217312486,0.6529051987767585,0.1468624833110814,0.7741935483870965,0.2279116465863453,0.2419354838709676,0.0666666666666666,0.9999999999999998,0.0,0.2480314960629921,0.5,0.2941176470588235,2,2,2,1,1,2,2.0
5377,0.3333333333333335,0.8294573643410853,0.6956718785406752,0.6529051987767585,0.240320427236315,0.5483870967741935,0.2640562248995984,0.2419354838709676,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0708661417322834,0.5,0.0,2,1,1,2,1,2,1.0
13350,0.1666666666666669,0.6589147286821705,0.6956718785406752,0.672782874617737,0.7383177570093458,0.4193548387096775,0.9136546184738956,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.25,0.0,4,3,4,4,4,4,4.0
16116,0.3333333333333335,0.0542635658914728,0.2379333786539769,0.6957186544342508,0.041388518024032,0.5161290322580645,0.2720883534136546,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1850393700787401,0.5,0.1176470588235294,3,3,3,3,3,3,3.0
19425,0.8333333333333335,0.5891472868217054,0.6261046906866078,0.6529051987767585,0.8264352469959946,0.4516129032258065,0.9016064257028112,0.4677419354838709,0.0666666666666666,0.2480620155038759,0.0,0.0314960629921259,0.25,0.0588235294117647,1,2,2,2,1,1,2.0
5078,0.3333333333333335,0.7286821705426356,0.6159075458871516,0.6116207951070337,0.3297730307076101,0.5483870967741935,0.2640562248995984,0.1451612903225806,0.0333333333333333,0.9999999999999998,0.0541666666666666,0.0826771653543307,0.5,0.0588235294117647,2,1,1,2,1,1,1.0
8786,0.1666666666666669,0.0,0.2028098799002946,0.6529051987767585,0.1522029372496662,0.7096774193548385,0.2479919678714859,0.3548387096774194,0.0666666666666666,0.9999999999999998,0.0,0.2480314960629921,0.5,0.2941176470588235,2,2,2,1,1,1,1.0
12732,0.1666666666666669,0.7286821705426356,0.6161341491049173,0.6529051987767585,1.0,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.0,0.0157480314960629,0.5,0.0,3,3,3,3,3,3,3.0
14927,0.1666666666666669,0.4496124031007752,0.6290505325175617,0.591743119266055,0.1468624833110814,0.5161290322580645,0.8544176706827309,0.6774193548387096,0.4333333333333333,0.0,0.3333333333333333,0.0590551181102362,0.5,0.1764705882352941,3,3,3,3,3,2,3.0
13863,0.1666666666666669,0.5813953488372093,0.6172671651937458,0.672782874617737,0.6702269692923897,0.5161290322580645,0.893574297188755,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.0039370078740157,0.5,0.0,3,3,3,3,3,3,3.0
6148,0.0,0.627906976744186,0.6607749830047587,0.5412844036697249,0.4766355140186915,0.3870967741935485,0.4568273092369478,0.3387096774193548,0.0,0.9999999999999998,0.0,0.0157480314960629,0.5,0.0,1,1,1,1,1,1,1.0
12393,0.1666666666666669,0.0,0.1484251076365284,0.6529051987767585,0.041388518024032,0.6774193548387095,0.3032128514056225,0.6774193548387096,0.4333333333333333,0.0,0.0,0.0354330708661417,0.5,0.0,2,1,2,2,2,4,2.0
7867,0.0,0.1705426356589147,0.4022207115341037,0.8211009174311927,0.9532710280373832,0.7419354838709675,0.8112449799196787,0.3548387096774194,0.0,0.9999999999999998,0.0,0.0984251968503936,0.5,0.0,1,1,1,1,1,1,1.0
10926,0.1666666666666669,0.1860465116279069,0.4529798323136189,0.6896024464831805,0.5700934579439252,0.8387096774193545,0.7791164658634537,0.3225806451612903,0.0,0.9999999999999998,0.0,0.3779527559055118,0.5,0.3529411764705882,1,1,1,1,1,1,1.0
9035,0.1666666666666669,0.0,0.2053025152957172,0.6529051987767585,0.1468624833110814,0.7741935483870965,0.2279116465863453,0.3387096774193548,0.0666666666666666,0.9999999999999998,0.0,0.3228346456692913,0.5,0.0,1,1,1,1,1,1,1.0
14444,0.1666666666666669,0.8062015503875969,0.6757307953772944,0.6819571865443426,0.7276368491321761,0.4516129032258065,0.9056224899598394,0.6612903225806451,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.75,0.0,3,4,4,4,4,2,4.0
19595,0.8333333333333335,0.4418604651162791,0.622252435984591,0.6834862385321101,0.9626168224299064,0.5483870967741935,0.9056224899598394,0.4354838709677419,0.0666666666666666,0.2480620155038759,0.0,0.0393700787401574,1.0,0.0,1,1,1,1,1,1,1.0
13283,0.1666666666666669,0.6976744186046512,0.5841830953999547,0.7507645259938839,0.0841121495327102,0.4193548387096775,0.2279116465863453,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.25,0.1176470588235294,4,4,4,4,4,4,4.0
15167,0.1666666666666669,0.6124031007751938,0.6347156129617041,0.7033639143730888,0.2670226969292389,0.5161290322580645,0.7871485943775101,0.6129032258064516,0.4333333333333333,0.0,0.0,0.0669291338582677,1.0,0.0588235294117647,2,2,2,2,3,2,2.0
8565,0.1666666666666669,0.0,0.2030364831180602,0.6529051987767585,0.1522029372496662,0.4838709677419355,0.2399598393574297,0.1612903225806451,0.0666666666666666,0.9999999999999998,0.0,0.0787401574803149,0.5,0.0,1,1,1,1,1,1,1.0
21919,0.8333333333333335,0.7984496124031008,0.6675730795377295,0.5795107033639144,0.7062750333778371,0.4838709677419355,0.858433734939759,0.5322580645161291,0.0666666666666666,0.1860465116279069,0.3999999999999999,0.0590551181102362,0.75,0.0588235294117647,2,1,2,3,2,2,2.0
19214,0.8333333333333335,0.6511627906976745,0.5501926127351009,0.5458715596330276,0.0841121495327102,0.4516129032258065,0.2248995983935743,0.4032258064516129,0.0666666666666666,0.2480620155038759,0.0,0.0236220472440944,1.0,0.0,1,1,1,1,1,1,1.0
12782,0.1666666666666669,0.6821705426356589,0.5785180149558123,0.6330275229357799,1.0,0.5161290322580645,0.92570281124498,0.7419354838709676,0.4333333333333333,0.0,0.0,0.2165354330708661,0.5,0.0588235294117647,3,3,3,3,3,3,3.0
21391,0.8333333333333335,0.5736434108527132,0.5932472241105824,0.798165137614679,0.6275033377837116,0.4193548387096775,0.893574297188755,0.4354838709677419,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.8622047244094488,1.0,0.6470588235294118,3,3,3,3,3,3,3.0
16102,0.3333333333333335,0.0542635658914728,0.2694312259234081,0.6024464831804281,0.041388518024032,0.4516129032258065,0.216867469879518,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1889763779527559,0.5,0.1176470588235294,3,3,3,3,3,3,3.0
13560,0.1666666666666669,0.627906976744186,0.5248130523453434,0.6926605504587157,0.596795727636849,0.5483870967741935,0.9216867469879516,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0590551181102362,0.25,0.0588235294117647,4,4,4,3,4,4,4.0
18466,0.666666666666667,0.0077519379844961,0.1914797190120099,0.6162079510703364,0.0360480640854472,0.6451612903225805,0.3975903614457831,0.5645161290322581,0.0666666666666666,0.0620155038759689,0.3666666666666667,0.0354330708661417,0.5,0.0,2,1,1,2,2,2,2.0
12960,0.1666666666666669,0.4418604651162791,0.6161341491049173,0.7706422018348624,1.0,0.5483870967741935,0.9136546184738956,0.8225806451612904,0.4333333333333333,0.0,0.0,0.0590551181102362,0.5,0.0,2,3,3,2,3,2,3.0
3742,0.3333333333333335,0.0155038759689922,0.2136868343530478,0.4587155963302752,0.1615487316421895,0.5483870967741935,0.2640562248995984,0.1129032258064516,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0551181102362204,0.0,0.0,1,1,1,1,1,1,1.0
14012,0.1666666666666669,0.5813953488372093,0.613414910491729,0.6972477064220184,0.1668891855807743,0.5161290322580645,0.6265060240963856,0.6451612903225806,0.4333333333333333,0.0,0.0,0.0157480314960629,0.25,0.0,2,3,3,2,2,2,2.0
17213,0.3333333333333335,0.4031007751937984,0.572173124858373,0.709480122324159,0.1041388518024031,0.4193548387096775,0.2831325301204819,0.7258064516129031,0.0666666666666666,0.3720930232558138,1.0,0.0944881889763779,1.0,0.0588235294117647,2,2,3,2,3,2,2.0
3594,0.3333333333333335,0.4108527131782946,0.607523226829821,0.7262996941896025,0.9532710280373832,0.5483870967741935,0.2640562248995984,0.2096774193548386,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0354330708661417,1.0,0.0588235294117647,1,1,1,1,1,2,1.0
5748,0.0,0.0,0.200997054158169,0.6529051987767585,0.1522029372496662,0.7419354838709675,0.2479919678714859,0.2903225806451613,0.0666666666666666,0.9999999999999998,0.0,0.0354330708661417,0.5,0.0,1,1,1,1,1,1,1.0
22760,1.0,0.5736434108527132,0.4831180602764559,0.6529051987767585,0.0734312416555407,0.4193548387096775,0.2088353413654618,0.3225806451612903,0.4333333333333333,0.3720930232558138,0.0,0.1377952755905512,0.25,0.0,2,1,2,1,2,1,1.0
13555,0.1666666666666669,0.6124031007751938,0.7249036936324496,0.6529051987767585,0.308411214953271,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.75,0.1176470588235294,4,4,3,4,4,3,4.0
5928,0.0,0.6666666666666666,0.7056424201223658,0.6529051987767585,0.9532710280373832,0.6129032258064515,0.8664658634538153,0.3064516129032258,0.0666666666666666,0.9999999999999998,0.0,0.0708661417322834,1.0,0.0588235294117647,1,1,1,1,1,1,1.0
21591,0.8333333333333335,0.6511627906976745,0.6800362565148426,0.6896024464831805,0.9425901201602136,0.5483870967741935,0.92570281124498,0.4354838709677419,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.0708661417322834,0.75,0.0588235294117647,3,3,3,2,2,3,3.0
16392,0.3333333333333335,0.8217054263565892,0.6911398141853614,0.680428134556575,0.2723631508678237,0.4193548387096775,0.7208835341365462,0.8225806451612904,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0118110236220472,1.0,0.0,3,2,2,2,3,3,2.0
11887,0.3333333333333335,0.8914728682170543,0.7493768411511443,0.6819571865443426,0.2456608811748998,0.3870967741935485,0.1536144578313253,0.2580645161290321,0.0333333333333333,0.9999999999999998,0.0,0.0393700787401574,0.5,0.1176470588235294,2,1,2,2,2,3,2.0
18481,0.666666666666667,0.3565891472868217,0.5080444142306821,0.6529051987767585,0.0787716955941255,0.6451612903225805,0.2319277108433735,0.6451612903225806,0.0666666666666666,0.0620155038759689,0.3666666666666667,0.0433070866141732,0.5,0.0,2,2,2,2,2,2,2.0
15294,0.1666666666666669,0.6666666666666666,0.7063222297756628,0.6834862385321101,0.2256341789052069,0.4838709677419355,0.5471887550200804,0.5967741935483871,0.4333333333333333,0.0,0.0,0.2086614173228346,0.5,0.1764705882352941,4,4,4,4,4,4,4.0
22266,1.0,0.8682170542635659,0.7317017901654204,0.581039755351682,0.0934579439252336,0.4838709677419355,0.216867469879518,0.3870967741935484,0.0666666666666666,0.3720930232558138,0.0,0.0039370078740157,1.0,0.0,2,1,2,1,2,1,1.0
5374,0.3333333333333335,0.8217054263565892,0.6888737820077045,0.6896024464831805,0.2349799732977303,0.5483870967741935,0.2640562248995984,0.2580645161290321,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0748031496062992,0.5,0.0,2,1,1,2,1,2,1.0
18208,0.3333333333333335,0.1472868217054263,0.3399048266485384,0.6957186544342508,0.1041388518024031,0.5161290322580645,0.6224899598393574,0.4677419354838709,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0433070866141732,0.5,0.1176470588235294,2,2,2,2,2,2,2.0
19904,0.8333333333333335,0.2325581395348837,0.5071380013596193,0.5825688073394496,0.130841121495327,0.5161290322580645,0.2911646586345381,0.4516129032258064,0.0666666666666666,0.2480620155038759,0.0,0.326771653543307,1.0,0.1764705882352941,2,2,2,2,2,2,2.0
13604,0.1666666666666669,0.8062015503875969,0.6804894629503739,0.5519877675840978,0.0987983978638184,0.4193548387096775,0.2520080321285141,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,1.0,0.0,4,3,3,4,4,4,4.0
21359,0.8333333333333335,0.6744186046511628,0.7110808973487424,0.7522935779816514,0.7636849132176233,0.5161290322580645,0.9176706827309238,0.4516129032258064,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.3622047244094488,0.5,0.3529411764705882,3,4,4,3,3,3,3.0
10758,0.1666666666666669,0.1550387596899224,0.3131656469521867,0.4143730886850153,0.1882510013351134,0.3548387096774195,0.2208835341365461,0.2741935483870968,0.0,0.9999999999999998,0.0,0.2952755905511811,0.5,0.2352941176470588,1,1,1,1,1,1,1.0
8990,0.1666666666666669,0.0,0.2050759120779515,0.6529051987767585,0.1415220293724966,0.6451612903225805,0.2279116465863453,0.1774193548387096,0.0666666666666666,0.9999999999999998,0.0,0.3228346456692913,0.5,0.0,1,1,1,1,1,1,1.0
7450,0.0,0.4186046511627906,0.4434624971674598,0.7308868501529052,0.9532710280373832,0.5806451612903225,0.8152610441767069,0.2903225806451613,0.0,0.9999999999999998,0.0,0.0787401574803149,0.5,0.0588235294117647,1,1,1,1,1,1,1.0
14669,0.1666666666666669,0.5348837209302325,0.5767051892136869,0.5886850152905199,0.0841121495327102,0.4193548387096775,0.2248995983935743,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.0275590551181102,1.0,0.0588235294117647,3,3,3,3,3,3,3.0
13726,0.1666666666666669,0.1007751937984496,0.2209381373215499,0.6743119266055047,0.1415220293724966,0.5161290322580645,0.7871485943775101,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.405511811023622,1.0,0.3529411764705882,4,4,4,4,4,4,4.0
16013,0.3333333333333335,0.0,0.1504645365964196,0.599388379204893,0.0307076101468624,0.6129032258064515,0.2761044176706827,0.7903225806451614,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0590551181102362,0.0,0.0588235294117647,3,3,3,3,3,3,3.0
21861,0.8333333333333335,0.7054263565891473,0.7416723317471108,0.6529051987767585,0.638184245660881,0.5161290322580645,0.9176706827309238,0.4354838709677419,0.0666666666666666,0.1860465116279069,0.3999999999999999,0.0748031496062992,0.5,0.0588235294117647,3,3,3,3,2,3,3.0
