,time,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,body_temperature,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
8115,16:02:48,8.0,1347.0,0.0,14.5,95.0,13.6,72.0,41.5344,20.4,2823.0,1,-0.219551,-78.494652,1,71.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,11.0,70.0
8116,16:02:49,9.0,1408.0,0.12,14.9,95.0,13.5,72.0,41.5372,20.0,2823.0,1,-0.219564,-78.494668,1,71.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,11.0,70.0
8117,16:02:50,9.0,1468.0,0.13,17.3,96.0,13.5,72.0,41.5397,28.2,2823.0,1,-0.219576,-78.494685,1,71.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,11.0,70.0
8118,16:02:51,12.0,1806.0,0.32,15.7,96.0,13.5,72.0,41.5429,39.6,2823.0,1,-0.219595,-78.494704,1,71.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,11.0,70.0
8119,16:02:52,12.0,1953.0,0.3,16.1,96.0,13.4,72.0,41.5457,21.6,2823.0,1,-0.219617,-78.494728,1,71.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,11.0,70.0
8120,16:02:53,12.0,1941.0,0.26,16.5,96.0,13.5,72.0,41.5484,24.3,2823.0,1,-0.21964,-78.494749,1,71.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,10.0,70.0
8121,16:02:54,11.0,1798.0,0.15,16.1,96.0,13.4,72.0,41.5518,23.9,2822.0,1,-0.219664,-78.494772,1,68.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,10.0,70.0
8122,16:02:55,10.0,1478.0,-0.28,15.7,96.0,13.5,72.0,41.5545,24.3,2822.0,1,-0.219686,-78.494791,1,68.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,10.0,70.0
8123,16:02:56,9.0,1384.0,-0.4,14.9,96.0,13.4,72.0,41.5571,23.9,2822.0,1,-0.219707,-78.494808,1,68.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,10.0,70.0
8124,16:02:57,8.0,1395.0,-0.26,21.2,95.0,13.4,72.0,41.5594,39.6,2822.0,1,-0.219723,-78.494823,1,68.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,10.0,70.0
8125,16:02:58,12.0,1850.0,0.53,17.6,95.0,13.5,72.0,41.5628,46.3,2822.0,1,-0.219741,-78.494839,1,68.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,9.0,70.0
8126,16:02:59,13.0,2015.0,0.55,16.5,95.0,13.5,72.0,41.5666,21.6,2822.0,1,-0.219767,-78.494857,1,68.0,29.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,9.0,70.0
8127,16:03:00,13.0,2014.0,0.13,16.5,93.0,13.5,72.0,41.5702,25.1,2822.0,1,-0.219796,-78.494887,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,9.0,70.0
8128,16:03:01,14.0,1116.0,0.26,14.1,93.0,13.3,72.0,41.5724,26.3,2822.0,1,-0.219825,-78.49491,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,9.0,70.0
8129,16:03:02,16.0,1326.0,0.21,14.9,93.0,13.5,72.0,41.5788,22.4,2822.0,1,-0.219857,-78.494935,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,9.0,70.0
8130,16:03:03,17.0,1408.0,0.32,14.9,93.0,13.4,72.0,41.584,21.6,2822.0,1,-0.219895,-78.494962,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,9.0,70.0
8131,16:03:04,17.0,1391.0,0.26,14.9,93.0,13.5,72.0,41.5865,21.2,2822.0,1,-0.219936,-78.494986,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,9.0,70.0
8132,16:03:05,17.0,1410.0,0.0,14.9,92.0,13.5,72.0,41.5917,20.8,2821.0,1,-0.219974,-78.495009,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,8.0,70.0
8133,16:03:06,16.0,1379.0,-0.13,14.9,92.0,13.5,72.0,41.5964,21.6,2820.0,1,-0.220012,-78.495032,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,8.0,70.0
8134,16:03:07,16.0,1346.0,-0.13,14.5,91.0,13.5,72.0,41.6013,22.0,2820.0,1,-0.220047,-78.495056,1,71.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,8.0,70.0
8135,16:03:08,17.0,1428.0,0.12,14.9,90.0,13.4,72.0,41.6066,20.4,2820.0,1,-0.220081,-78.495076,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8136,16:03:09,18.0,1455.0,0.26,14.9,90.0,13.3,72.0,41.6089,20.0,2819.0,1,-0.220081,-78.495076,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8137,16:03:10,18.0,1536.0,0.22,14.9,90.0,13.4,72.0,41.6139,20.4,2819.0,1,-0.220166,-78.495117,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8138,16:03:11,19.0,1580.0,0.2,15.3,90.0,13.5,72.0,41.6178,21.2,2819.0,1,-0.220214,-78.495137,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8139,16:03:12,17.0,1433.0,-0.08,14.9,89.0,13.3,72.0,41.6263,21.2,2818.0,1,-0.220261,-78.495154,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8140,16:03:13,17.0,1398.0,-0.08,14.9,89.0,13.5,72.0,41.6299,20.8,2818.0,1,-0.2203,-78.495168,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8141,16:03:14,17.0,1410.0,-0.18,14.9,88.0,13.5,72.0,41.6342,21.2,2817.0,1,-0.220343,-78.495184,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8142,16:03:15,18.0,1451.0,0.0,14.9,88.0,13.5,72.0,41.6398,20.4,2817.0,1,-0.220385,-78.495198,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8143,16:03:16,17.0,1458.0,-0.13,14.9,87.0,13.5,72.0,41.6447,20.4,2817.0,1,-0.22043,-78.495214,1,68.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8144,16:03:17,17.0,1436.0,-0.13,14.9,87.0,13.5,72.0,41.6498,20.8,2817.0,1,-0.220477,-78.49523,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8145,16:03:18,18.0,1461.0,0.1,14.9,87.0,13.5,72.0,41.6552,20.4,2817.0,1,-0.220522,-78.495245,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8146,16:03:19,18.0,1515.0,0.1,14.9,87.0,13.5,72.0,41.6601,20.8,2816.0,1,-0.220565,-78.495258,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8147,16:03:20,19.0,1654.0,0.21,17.3,87.0,13.5,72.0,41.6634,29.4,2816.0,1,-0.220611,-78.495275,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8148,16:03:21,20.0,1672.0,0.26,15.7,87.0,13.5,72.0,41.6694,22.7,2816.0,1,-0.220662,-78.495296,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,7.0,70.0
8149,16:03:22,21.0,1733.0,0.37,15.7,87.0,13.5,72.0,41.6756,20.8,2815.0,1,-0.220712,-78.495315,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,6.0,70.0
8150,16:03:23,20.0,1745.0,0.0,16.1,87.0,13.8,72.0,41.6814,23.5,2815.0,1,-0.220763,-78.495338,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8151,16:03:24,19.0,1646.0,-0.26,15.7,87.0,13.8,72.0,41.6867,23.5,2815.0,1,-0.220806,-78.49537,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8152,16:03:25,19.0,1631.0,-0.14,15.7,87.0,13.5,72.0,41.6926,23.5,2815.0,1,-0.22084,-78.495404,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8153,16:03:26,19.0,1576.0,0.0,18.4,87.0,13.5,72.0,41.6982,36.9,2814.0,1,-0.220874,-78.495441,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8154,16:03:27,21.0,1718.0,0.1,19.2,87.0,13.5,72.0,41.7042,45.5,2814.0,1,-0.2209,-78.495482,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8155,16:03:28,21.0,1767.0,0.21,18.8,87.0,13.5,72.0,41.7073,43.9,2814.0,1,-0.220923,-78.495528,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8156,16:03:29,20.0,1633.0,-0.13,15.7,87.0,13.5,72.0,41.7133,23.5,2814.0,1,-0.220945,-78.495578,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8157,16:03:30,18.0,1342.0,-0.63,15.3,87.0,13.6,72.0,41.7184,24.7,2814.0,1,-0.220962,-78.495624,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8158,16:03:31,15.0,1173.0,-0.54,14.5,87.0,14.0,72.0,41.7221,23.9,2815.0,1,-0.220981,-78.495663,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8159,16:03:32,13.0,1055.0,-0.58,16.9,87.0,13.5,72.0,41.7253,27.5,2815.0,1,-0.221001,-78.495688,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8160,16:03:33,14.0,1101.0,-0.33,14.1,87.0,13.5,72.0,41.7288,38.4,2815.0,1,-0.221031,-78.495704,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,5.0,70.0
8161,16:03:34,11.0,988.0,-0.33,13.7,87.0,13.5,72.0,41.7332,23.9,2815.0,1,-0.221065,-78.495711,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8162,16:03:35,11.0,901.0,-0.33,14.5,87.0,13.5,72.0,41.7361,32.9,2815.0,1,-0.221101,-78.49571,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8163,16:03:36,7.0,917.0,-0.66,14.5,87.0,13.4,72.0,41.7383,38.8,2815.0,1,-0.221129,-78.495702,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8164,16:03:37,6.0,926.0,-0.62,14.1,87.0,13.5,72.0,41.7392,25.5,2815.0,1,-0.221148,-78.495697,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8165,16:03:38,5.0,897.0,-0.5,13.3,87.0,13.5,72.0,41.7405,23.1,2815.0,1,-0.221165,-78.495696,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8166,16:03:39,2.0,899.0,-0.66,13.3,87.0,13.5,72.0,41.7409,22.7,2815.0,1,-0.221175,-78.495697,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8167,16:03:40,1.0,872.0,-0.54,13.7,88.0,13.4,72.0,41.7411,23.5,2815.0,1,-0.221177,-78.495694,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8168,16:03:41,0.0,681.0,-0.26,12.9,88.0,13.2,72.0,41.7411,23.1,2815.0,1,-0.221177,-78.495694,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8169,16:03:42,0.0,606.0,-0.11,12.9,88.0,13.5,72.0,41.7411,21.6,2815.0,1,-0.221178,-78.495687,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8170,16:03:43,0.0,603.0,0.0,12.9,88.0,13.4,72.0,41.7411,22.0,2812.0,1,-0.221178,-78.495687,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8171,16:03:44,0.0,601.0,0.0,12.5,88.0,13.5,72.0,41.7411,22.0,2815.0,1,-0.221176,-78.495684,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8172,16:03:45,0.0,602.0,0.0,12.5,89.0,13.4,72.0,41.7411,22.0,2815.0,1,-0.221176,-78.495684,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8173,16:03:46,0.0,603.0,0.0,12.5,89.0,13.5,72.0,41.7411,22.0,2815.0,1,-0.221176,-78.495684,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8174,16:03:47,0.0,601.0,0.0,12.5,90.0,13.5,72.0,41.7411,21.6,2815.0,1,-0.221176,-78.495684,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8175,16:03:48,0.0,601.0,0.0,12.9,90.0,13.5,72.0,41.7411,22.0,2815.0,1,-0.221176,-78.495684,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8176,16:03:49,0.0,600.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.0,2815.0,1,-0.221176,-78.495684,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8177,16:03:50,0.0,601.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.0,2815.0,1,-0.221176,-78.495684,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8178,16:03:51,0.0,592.0,0.0,12.5,90.0,13.5,72.0,41.7411,22.0,2815.0,1,-0.221176,-78.495684,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8179,16:03:52,0.0,593.0,0.0,12.5,90.0,13.5,72.0,41.7411,22.4,2815.0,1,-0.221175,-78.495683,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8180,16:03:53,0.0,598.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.4,2815.0,1,-0.221175,-78.495683,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8181,16:03:54,0.0,594.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.4,2815.0,1,-0.221174,-78.495683,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8182,16:03:55,0.0,596.0,0.0,12.9,90.0,13.3,72.0,41.7411,22.4,2815.0,1,-0.221174,-78.495683,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8183,16:03:56,0.0,602.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.4,2815.0,1,-0.221174,-78.495683,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8184,16:03:57,0.0,598.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.4,2815.0,1,-0.221174,-78.495683,1,66.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8185,16:03:58,0.0,594.0,0.0,12.5,90.0,13.3,72.0,41.7411,22.0,2815.0,1,-0.221174,-78.495683,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8186,16:03:59,0.0,597.0,0.0,12.5,90.0,13.5,72.0,41.7411,22.0,2815.0,1,-0.221174,-78.495683,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8187,16:04:00,0.0,595.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.4,2815.0,1,-0.221174,-78.495683,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8188,16:04:01,0.0,605.0,0.0,12.5,90.0,13.5,72.0,41.7411,22.4,2815.0,1,-0.221174,-78.495683,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8189,16:04:02,0.0,592.0,0.0,12.5,90.0,13.5,72.0,41.7411,22.4,2814.0,1,-0.221174,-78.495678,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8190,16:04:03,0.0,605.0,0.0,12.5,90.0,13.5,72.0,41.7411,22.4,2812.0,1,-0.221169,-78.495675,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8191,16:04:04,0.0,596.0,0.0,12.5,90.0,13.4,72.0,41.7411,22.4,2814.0,1,-0.221169,-78.495675,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8192,16:04:05,0.0,599.0,0.0,12.5,91.0,13.6,72.0,41.7411,22.0,2814.0,1,-0.221169,-78.495675,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8193,16:04:06,0.0,596.0,0.0,12.5,91.0,13.4,72.0,41.7411,21.6,2814.0,1,-0.221169,-78.495674,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8194,16:04:07,0.0,598.0,0.0,12.5,91.0,13.4,72.0,41.7411,22.4,2814.0,1,-0.221171,-78.49567,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8195,16:04:08,0.0,599.0,0.0,12.5,91.0,13.5,72.0,41.7411,22.4,2814.0,1,-0.221171,-78.49567,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8196,16:04:09,0.0,594.0,0.0,12.5,91.0,13.4,72.0,41.7411,22.4,2814.0,1,-0.221175,-78.495671,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8197,16:04:10,0.0,607.0,0.0,12.5,91.0,13.4,72.0,41.7411,22.4,2814.0,1,-0.221179,-78.495671,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8198,16:04:11,0.0,591.0,0.0,12.5,91.0,13.4,72.0,41.7411,22.4,2814.0,1,-0.221181,-78.495671,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8199,16:04:12,0.0,596.0,0.0,12.5,91.0,13.5,72.0,41.7411,22.4,2812.0,1,-0.221183,-78.495671,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8200,16:04:13,0.0,608.0,0.0,12.5,91.0,13.3,72.0,41.7411,22.4,2812.0,1,-0.221183,-78.495671,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8201,16:04:14,0.0,603.0,0.0,12.5,91.0,13.4,72.0,41.7411,22.4,2812.0,1,-0.221183,-78.495671,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8202,16:04:15,0.0,600.0,0.0,12.5,91.0,13.4,72.0,41.7411,22.4,2812.0,1,-0.221186,-78.49567,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8203,16:04:16,0.0,600.0,0.0,12.5,91.0,13.3,72.0,41.7411,22.7,2812.0,1,-0.221189,-78.495668,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8204,16:04:17,0.0,602.0,0.0,12.9,91.0,13.4,72.0,41.7411,23.1,2812.0,1,-0.221189,-78.495668,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8205,16:04:18,0.0,602.0,0.0,12.5,91.0,13.4,72.0,41.7411,22.7,2814.0,1,-0.221191,-78.495666,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8206,16:04:19,0.0,605.0,0.0,12.5,92.0,13.5,72.0,41.7411,22.4,2812.0,1,-0.221192,-78.495666,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8207,16:04:20,0.0,598.0,0.0,12.5,92.0,13.3,72.0,41.7411,22.4,2812.0,1,-0.221195,-78.495664,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8208,16:04:21,0.0,604.0,0.0,12.5,92.0,13.5,72.0,41.7411,22.4,2812.0,1,-0.221197,-78.495661,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8209,16:04:22,0.0,601.0,0.0,12.5,92.0,13.5,72.0,41.7411,22.4,2812.0,1,-0.221198,-78.495661,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8210,16:04:23,0.0,607.0,0.0,12.5,92.0,13.4,72.0,41.7411,22.7,2814.0,1,-0.221198,-78.495661,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8211,16:04:24,0.0,597.0,0.0,12.5,92.0,13.3,72.0,41.7411,22.7,2814.0,1,-0.221198,-78.495661,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8212,16:04:25,0.0,600.0,0.0,12.5,92.0,13.5,72.0,41.7411,22.7,2814.0,1,-0.2212,-78.495662,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8213,16:04:26,0.0,598.0,0.0,12.5,92.0,13.5,72.0,41.7411,22.4,2813.0,1,-0.221201,-78.495663,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8214,16:04:27,0.0,614.0,0.0,12.5,93.0,13.5,72.0,41.7411,22.7,2813.0,1,-0.221201,-78.495663,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8215,16:04:28,0.0,602.0,0.0,12.5,93.0,13.4,72.0,41.7411,22.7,2812.0,1,-0.221199,-78.495663,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8216,16:04:29,0.0,598.0,0.0,12.5,93.0,13.5,72.0,41.7411,22.4,2812.0,1,-0.221199,-78.495663,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8217,16:04:30,0.0,606.0,0.0,12.5,93.0,13.5,72.0,41.7411,22.4,2812.0,1,-0.221198,-78.495662,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8218,16:04:31,0.0,602.0,0.0,12.5,93.0,13.4,72.0,41.7411,22.4,2812.0,1,-0.221198,-78.495662,1,69.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
8219,16:04:32,0.0,602.0,0.0,12.5,93.0,13.4,72.0,41.7411,22.4,2812.0,1,-0.221198,-78.495662,1,72.0,28.0,6,0,1,18.1,25.5,0.0,70.0,16.1,1.0,83.0,755.0,1021.0,0.0,4.0,70.0
